title,description,published date,url,publisher,sentiment_score,sentiment_probs
"Meta's Facebook and Instagram verification fee isn't a joke, even if Twitter's is. - Slate","Meta's Facebook and Instagram verification fee isn't a joke, even if Twitter's is.  Slate",2023-03-03,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vc2xhdGUuY29tL3RlY2hub2xvZ3kvMjAyMy8wMy9mYWNlYm9vay12ZXJpZmljYXRpb24taW5zdGFncmFtLW1ldGEtdHdpdHRlci5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://slate.com', 'title': 'Slate'}",1.0,"[[0.002762169111520052, 0.8513879776000977, 0.14584992825984955]]"
Meta Quest Pro review: Meta's best VR headset yet comes at a price - TechRadar,Meta Quest Pro review: Meta's best VR headset yet comes at a price  TechRadar,2023-03-03,https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vcmV2aWV3cy9tZXRhLXF1ZXN0LXByb9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.techradar.com', 'title': 'TechRadar'}",0.0,"[[0.9887725710868835, 0.009119698777794838, 0.002107789507135749]]"
Facebook Today and Tomorrow - Meta Store,Facebook Today and Tomorrow  Meta Store,2023-03-07,https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMy9mYWNlYm9vay10b2RheS1hbmQtdG9tb3Jyb3cv0gFCaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzAzL2ZhY2Vib29rLXRvZGF5LWFuZC10b21vcnJvdy9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://about.fb.com', 'title': 'Meta Store'}",2.0,"[[0.00023754315043333918, 0.001276436960324645, 0.9984859824180603]]"
Meta will keep releasing AI tools despite leak claims - Reuters,Meta will keep releasing AI tools despite leak claims  Reuters,2023-03-06,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvbWV0YS1jb250aW51ZS1yZWxlYXNpbmctYWktdG9vbHMtZGVzcGl0ZS1sZWFrLWNsYWltcy0yMDIzLTAzLTA2L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}",1.0,"[[0.00011350842396495864, 0.9998015761375427, 8.49834832479246e-05]]"
Meta Layoffs 2023: Facebook Parent Company Plans to Cut Thousands of Jobs - Bloomberg,Meta Layoffs 2023: Facebook Parent Company Plans to Cut Thousands of Jobs  Bloomberg,2023-03-07,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAzLTA3L21ldGEtaXMtc2FpZC10by1wbGFuLXRob3VzYW5kcy1tb3JlLWxheW9mZnMtYXMtc29vbi1hcy10aGlzLXdlZWvSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",1.0,"[[0.16500240564346313, 0.8344817161560059, 0.0005158898420631886]]"
Meta Stock Climbs After Reports Of More Layoffs–Here's Why - Forbes,Meta Stock Climbs After Reports Of More Layoffs–Here's Why  Forbes,2023-03-07,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYnJpYW5idXNoYXJkLzIwMjMvMDMvMDcvbWV0YS1zdG9jay1jbGltYnMtYWZ0ZXItcmVwb3J0cy1vZi1tb3JlLWxheW9mZnNoZXJlcy13aHkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",2.0,"[[0.0002689836546778679, 0.0001241233985638246, 0.9996069073677063]]"
"Meta planning thousands of more cuts after widespread layoffs, report says - CNBC","Meta planning thousands of more cuts after widespread layoffs, report says  CNBC",2023-03-07,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDMvMDcvbWV0YS1wbGFubmluZy10aG91c2FuZHMtb2YtbW9yZS1jdXRzLWFmdGVyLXdpZGVzcHJlYWQtbGF5b2Zmcy5odG1s0gFmaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjMvMDMvMDcvbWV0YS1wbGFubmluZy10aG91c2FuZHMtb2YtbW9yZS1jdXRzLWFmdGVyLXdpZGVzcHJlYWQtbGF5b2Zmcy5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",0.0,"[[0.5736636519432068, 0.4250773787498474, 0.0012589716352522373]]"
"Sued by Meta, Freenom Halts Domain Registrations – Krebs on Security - Krebs on Security","Sued by Meta, Freenom Halts Domain Registrations – Krebs on Security  Krebs on Security",2023-03-07,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8va3JlYnNvbnNlY3VyaXR5LmNvbS8yMDIzLzAzL3N1ZWQtYnktbWV0YS1mcmVlbm9tLWhhbHRzLWRvbWFpbi1yZWdpc3RyYXRpb25zL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://krebsonsecurity.com', 'title': 'Krebs on Security'}",0.0,"[[0.5627785921096802, 0.4352127015590668, 0.0020087070297449827]]"
TechScape: Will Meta’s massive leak democratise AI – and at what cost? - The Guardian,TechScape: Will Meta’s massive leak democratise AI – and at what cost?  The Guardian,2023-03-07,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMjMvbWFyLzA3L3RlY2hzY2FwZS1tZXRhLWxlYWstbGxhbWEtY2hhdGdwdC1haS1jcm9zc3JvYWRz0gFiaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL3RlY2hub2xvZ3kvMjAyMy9tYXIvMDcvdGVjaHNjYXBlLW1ldGEtbGVhay1sbGFtYS1jaGF0Z3B0LWFpLWNyb3Nzcm9hZHM?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}",1.0,"[[0.0005881680408492684, 0.9275987148284912, 0.07181313633918762]]"
Meta cuts Quest VR headset prices in bid to drive adoption - SportsPro - SportsPro Media,Meta cuts Quest VR headset prices in bid to drive adoption - SportsPro  SportsPro Media,2023-03-07,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LnNwb3J0c3Byb21lZGlhLmNvbS9icm9hZGNhc3Qtb3R0L21ldGEtcXVlc3QtdnItcHJpY2UtY3V0LXRlY2gtbWV0YXZlcnNlL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.sportspromedia.com', 'title': 'SportsPro Media'}",2.0,"[[0.0004982306272722781, 0.00010594136983854696, 0.9993958473205566]]"
Tech layoffs: Meta reportedly plans thousands of additional job cuts - San Francisco Chronicle,Tech layoffs: Meta reportedly plans thousands of additional job cuts  San Francisco Chronicle,2023-03-07,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LnNmY2hyb25pY2xlLmNvbS90ZWNoL2FydGljbGUvbWV0YS1wbGFucy1sYXktdGhvdXNhbmRzLTE3ODI1MzE2LnBocNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.sfchronicle.com', 'title': 'San Francisco Chronicle'}",0.0,"[[0.978884220123291, 0.02036171406507492, 0.0007540207006968558]]"
Meta Quest 2 and Pro Price Cuts Are Live - IGN,Meta Quest 2 and Pro Price Cuts Are Live  IGN,2023-03-06,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3Lmlnbi5jb20vYXJ0aWNsZXMvbWV0YS1xdWVzdC0yLWFuZC1wcm8tcHJpY2UtY3V0cy1hcmUtbGl2ZdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ign.com', 'title': 'IGN'}",2.0,"[[0.00029181805439293385, 0.0003627393743954599, 0.9993453621864319]]"
"Meta's alternative to ChatGPT leaked online, what we know so far - Yahoo Finance UK","Meta's alternative to ChatGPT leaked online, what we know so far  Yahoo Finance UK",2023-03-08,https://news.google.com/rss/articles/CBMigQFodHRwczovL3VrLmZpbmFuY2UueWFob28uY29tL25ld3MvbWV0YS1mYWNlYm9vay1hbHRlcm5hdGl2ZS1jaGF0Z3B0LWxlYWtlZC1vbmxpbmUtNGNoYW4tYWktYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtMTM1NjI5MDc5Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://uk.finance.yahoo.com', 'title': 'Yahoo Finance UK'}",1.0,"[[0.00016925788077060133, 0.9993657469749451, 0.0004650077607948333]]"
Meta's powerful AI language model has leaked online — what happens now? - The Verge,Meta's powerful AI language model has leaked online — what happens now?  The Verge,2023-03-08,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzMvOC8yMzYyOTM2Mi9tZXRhLWFpLWxhbmd1YWdlLW1vZGVsLWxsYW1hLWxlYWstb25saW5lLW1pc3VzZdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}",1.0,"[[0.03087884932756424, 0.949526846408844, 0.019594313576817513]]"
Meta pays women less than men as it aims to hire more women by 2024 - Business Insider,Meta pays women less than men as it aims to hire more women by 2024  Business Insider,2023-03-08,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vbWV0YS1mYWNlYm9vay1wYXktZ2FwLWhpcmUtbW9yZS13b21lbi1pcmVsYW5kLXVrLTIwMjMtM9IBW2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vbWV0YS1mYWNlYm9vay1wYXktZ2FwLWhpcmUtbW9yZS13b21lbi1pcmVsYW5kLXVrLTIwMjMtMz9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}",0.0,"[[0.9609841108322144, 0.037406813353300095, 0.0016090990975499153]]"
Meta doesn't want to police the metaverse. Kids are paying the price. - The Washington Post,Meta doesn't want to police the metaverse. Kids are paying the price.  The Washington Post,2023-03-08,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS90ZWNobm9sb2d5LzIwMjMvMDMvMDgvbWV0YXZlcnNlLWhvcml6b24td29ybGRzLWtpZHMtaGFyYXNzbWVudC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}",,
"Meta Platforms Is a Great Business, If You Subtract the Metaverse Part - The Motley Fool","Meta Platforms Is a Great Business, If You Subtract the Metaverse Part  The Motley Fool",2023-03-08,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzAzLzA4L21ldGEtcGxhdGZvcm1zLWlzLWEtZ3JlYXQtYnVzaW5lc3MtaWYteW91LXN1YnRyYWN0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",0.0,"[[0.9977072477340698, 0.0016043102368712425, 0.0006883476744405925]]"
An Update on Meta’s Civil Rights Progress - Meta Store,An Update on Meta’s Civil Rights Progress  Meta Store,2023-03-09,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMy9hbi11cGRhdGUtb24tbWV0YXMtY2l2aWwtcmlnaHRzLXByb2dyZXNzL9IBT2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMy9hbi11cGRhdGUtb24tbWV0YXMtY2l2aWwtcmlnaHRzLXByb2dyZXNzL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://about.fb.com', 'title': 'Meta Store'}",2.0,"[[0.0004523990792222321, 0.04867120832204819, 0.9508764147758484]]"
"Meta is building a decentralized, text-based social network - Platformer","Meta is building a decentralized, text-based social network  Platformer",2023-03-09,https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vd3d3LnBsYXRmb3JtZXIubmV3cy9tZXRhLWlzLWJ1aWxkaW5nLWEtZGVjZW50cmFsaXplZC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.platformer.news', 'title': 'Platformer'}",1.0,"[[0.007336312904953957, 0.9880019426345825, 0.0046616592444479465]]"
Meta to review moderation of Arabic word ‘shaheed’ - Al Jazeera English,Meta to review moderation of Arabic word ‘shaheed’  Al Jazeera English,2023-03-09,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIzLzMvOS9tZXRhLXRvLXJldmlldy1tb2RlcmF0aW9uLW9mLWFyYWJpYy13b3Jk0gFUaHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvbmV3cy8yMDIzLzMvOS9tZXRhLXRvLXJldmlldy1tb2RlcmF0aW9uLW9mLWFyYWJpYy13b3Jk?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.aljazeera.com', 'title': 'Al Jazeera English'}",0.0,"[[0.7432862520217896, 0.25215479731559753, 0.004559003747999668]]"
"Meta’s Advantage+ Creative Standard Enhancements: What Is It, and Is It Right for Your Ads? - JumpFly PPC Advertising News","Meta’s Advantage+ Creative Standard Enhancements: What Is It, and Is It Right for Your Ads?  JumpFly PPC Advertising News",2023-03-09,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3Lmp1bXBmbHkuY29tL2Jsb2cvbWV0YXMtYWR2YW50YWdlLWNyZWF0aXZlLXN0YW5kYXJkLWVuaGFuY2VtZW50cy13aGF0LWlzLWl0LWFuZC1pcy1pdC1yaWdodC1mb3IteW91ci1hZHMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.jumpfly.com', 'title': 'JumpFly PPC Advertising News'}",1.0,"[[0.00038108680746518075, 0.9870591163635254, 0.012559776194393635]]"
Should you pay for Meta's and Twitter's verified identity subscriptions? A social media researcher explains how the ... - The Conversation,Should you pay for Meta's and Twitter's verified identity subscriptions? A social media researcher explains how the ...  The Conversation,2023-03-08,https://news.google.com/rss/articles/CBMiuQFodHRwczovL3RoZWNvbnZlcnNhdGlvbi5jb20vc2hvdWxkLXlvdS1wYXktZm9yLW1ldGFzLWFuZC10d2l0dGVycy12ZXJpZmllZC1pZGVudGl0eS1zdWJzY3JpcHRpb25zLWEtc29jaWFsLW1lZGlhLXJlc2VhcmNoZXItZXhwbGFpbnMtaG93LXRoZS1jaG9pY2UteW91LWZhY2UtYWZmZWN0cy1ldmVyeW9uZS1lbHNlLTIwMDY5MtIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://theconversation.com', 'title': 'The Conversation'}",1.0,"[[6.18419871898368e-05, 0.9998927116394043, 4.538315624813549e-05]]"
Meta exploring plans for Twitter rival - Reuters,Meta exploring plans for Twitter rival  Reuters,2023-03-10,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvbWV0YS1leHBsb3Jlcy1kZWNlbnRyYWxpemVkLXNvY2lhbC1uZXR3b3JrLWFwcC10ZXh0LXVwZGF0ZXMtMjAyMy0wMy0xMC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}",1.0,"[[0.00011175678810104728, 0.999834418296814, 5.3796975407749414e-05]]"
Exclusive: Meta mulls a Twitter competitor codenamed ‘P92’ that will be interoperable with Mastodon - Moneycontrol,Exclusive: Meta mulls a Twitter competitor codenamed ‘P92’ that will be interoperable with Mastodon  Moneycontrol,2023-03-10,https://news.google.com/rss/articles/CBMilwFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3Mvc3RhcnR1cC9tZXRhLW11bGxzLWEtdHdpdHRlci1jb21wZXRpdG9yLWNvZGVuYW1lZC1wOTItdGhhdC13aWxsLWJlLWludGVyb3BlcmFibGUtd2l0aC1tYXN0b2Rvbi0xMDIyMzk2MS5odG1s0gGbAWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9zdGFydHVwL21ldGEtbXVsbHMtYS10d2l0dGVyLWNvbXBldGl0b3ItY29kZW5hbWVkLXA5Mi10aGF0LXdpbGwtYmUtaW50ZXJvcGVyYWJsZS13aXRoLW1hc3RvZG9uLTEwMjIzOTYxLmh0bWwvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.moneycontrol.com', 'title': 'Moneycontrol'}",1.0,"[[7.110188016667962e-05, 0.9995419979095459, 0.0003869853389915079]]"
Meta exploring a new social network that could compete with Twitter - CNBC,Meta exploring a new social network that could compete with Twitter  CNBC,2023-03-10,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDMvMTAvbWV0YS1leHBsb3JpbmctYS1uZXctc29jaWFsLW5ldHdvcmstdGhhdC1jb3VsZC1jb21wZXRlLXdpdGgtdHdpdHRlci5odG1s0gFsaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjMvMDMvMTAvbWV0YS1leHBsb3JpbmctYS1uZXctc29jaWFsLW5ldHdvcmstdGhhdC1jb3VsZC1jb21wZXRlLXdpdGgtdHdpdHRlci5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",1.0,"[[5.8580342738423496e-05, 0.9996272325515747, 0.00031418883008882403]]"
Meta Plans New Layoffs That Could Match Last Year's in Scope - WSJ - The Wall Street Journal,Meta Plans New Layoffs That Could Match Last Year's in Scope - WSJ  The Wall Street Journal,2023-03-10,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3Lndzai5jb20vYXJ0aWNsZXMvZmFjZWJvb2stcGFyZW50LXBsYW5zLW5ldy1qb2ItY3V0cy10aGF0LWNvdWxkLW1hdGNoLWxhc3QteWVhcnMtdGFsbHktMmQ1YjI1NmPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}",1.0,"[[0.00012407003669068217, 0.9942571520805359, 0.00561884930357337]]"
Twitter could have a new rival — a platform created by Meta - CNN,Twitter could have a new rival — a platform created by Meta  CNN,2023-03-10,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wMy8xMC90ZWNoL21ldGEtdGV4dC1wbGF0Zm9ybS10d2l0dGVyLWNvbXBldGl0b3IvaW5kZXguaHRtbNIBTWh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMDMvMTAvdGVjaC9tZXRhLXRleHQtcGxhdGZvcm0tdHdpdHRlci1jb21wZXRpdG9y?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",1.0,"[[0.00012994067219551653, 0.9994615912437439, 0.0004084249376319349]]"
Meta Is Creating A Decentralized Twitter Alternative Reportedly Codenamed 'P92' - Forbes,Meta Is Creating A Decentralized Twitter Alternative Reportedly Codenamed 'P92'  Forbes,2023-03-10,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL3NpbGFkaXR5YXJheS8yMDIzLzAzLzEwL21ldGEtaXMtd29ya2luZy1vbi1hLWRlY2VudHJhbGl6ZWQtdHdpdHRlci1hbHRlcm5hdGl2ZS1yZXBvcnRlZGx5LWNvZGVuYW1lZC1wOTIv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",0.0,"[[0.943787693977356, 0.05109777674078941, 0.005114541854709387]]"
Meta to cut more jobs as it ditches the metaverse for AI - Quartz,Meta to cut more jobs as it ditches the metaverse for AI  Quartz,2023-03-14,https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vcXouY29tL21ldGEtbGF5b2Zmcy0yMDIzLWpvYnMtbWV0YXZlcnNlLWFpLTE4NTAxOTY1NzXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://qz.com', 'title': 'Quartz'}",0.0,"[[0.9711988568305969, 0.024853870272636414, 0.003947273828089237]]"
"Meta, Facebook’s Parent, to Lay Off Another 10,000 Workers - The New York Times","Meta, Facebook’s Parent, to Lay Off Another 10,000 Workers  The New York Times",2023-03-14,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDMvMTQvdGVjaG5vbG9neS9tZXRhLWZhY2Vib29rLWxheW9mZnMuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}",1.0,"[[0.15645068883895874, 0.8430194854736328, 0.0005298030446283519]]"
Meta to cut 10000 jobs in second round of layoffs - Reuters,Meta to cut 10000 jobs in second round of layoffs  Reuters,2023-03-14,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvZmFjZWJvb2stcGFyZW50LW1ldGEtbGF5LW9mZi0xMDAwMC1lbXBsb3llZXMtc2Vjb25kLXJvdW5kLWpvYi1jdXRzLTIwMjMtMDMtMTQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}",0.0,"[[0.9014871120452881, 0.0978369489312172, 0.0006759167299605906]]"
Meta is laying off 10000 more employees in a series of cuts - The Verge,Meta is laying off 10000 more employees in a series of cuts  The Verge,2023-03-14,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzMvMTQvMjM2Mjk3MjYvbWV0YS1sYXlvZmZzLW1hcmstenVja2VyYmVyZy1mYWNlYm9vay10ZWNoLXJlY3J1aXRpbmfSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}",0.0,"[[0.9785167574882507, 0.018916156142950058, 0.0025671266485005617]]"
"Facebook-parent Meta plans to lay off another 10,000 employees - CNN","Facebook-parent Meta plans to lay off another 10,000 employees  CNN",2023-03-14,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wMy8xNC90ZWNoL21ldGEtbGF5b2Zmcy9pbmRleC5odG1s0gE0aHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMy8wMy8xNC90ZWNoL21ldGEtbGF5b2Zmcw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",0.0,"[[0.9881368279457092, 0.010964764282107353, 0.0008984753512777388]]"
"Meta to cut 10,000 more jobs, eliminate 5,000 openings - Axios","Meta to cut 10,000 more jobs, eliminate 5,000 openings  Axios",2023-03-14,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDIzLzAzLzE0L21ldGEtZmFjZWJvb2stbGF5b2Zmcy1qb2Jz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.axios.com', 'title': 'Axios'}",0.0,"[[0.992460310459137, 0.007011620793491602, 0.0005279828328639269]]"
"Meta has another round of layoffs, slashes another 10,000 jobs - The Associated Press","Meta has another round of layoffs, slashes another 10,000 jobs  The Associated Press",2023-03-14,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL21ldGEtZmFjZWJvb2stam9iLWN1dHMtZjE5M2NhMGU2NzA3OGMwNGE4NDMzZjZjNzRhODMxODfSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://apnews.com', 'title': 'The Associated Press'}",0.0,"[[0.9924367070198059, 0.006367602851241827, 0.0011957361130043864]]"
"Zuckerberg’s Meta to lay off another 10,000 employees - The Guardian","Zuckerberg’s Meta to lay off another 10,000 employees  The Guardian",2023-03-14,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMjMvbWFyLzE0L21hcmstenVja2VyYmVyZy1tZXRhLWxheW9mZnMtaGlyaW5nLWZyZWV6ZdIBXWh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMjMvbWFyLzE0L21hcmstenVja2VyYmVyZy1tZXRhLWxheW9mZnMtaGlyaW5nLWZyZWV6ZQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}",0.0,"[[0.8897663950920105, 0.049845896661281586, 0.06038772687315941]]"
"Meta to cut another 10,000 jobs and cancel ‘low priority projects’ - TechCrunch","Meta to cut another 10,000 jobs and cancel ‘low priority projects’  TechCrunch",2023-03-14,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAyMy8wMy8xNC9tZXRhLXRvLWN1dC1hbm90aGVyLTEwMDAwLWpvYnMtenVja2VyYmVyZy1zYXlzL9IBVWh0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAyMy8wMy8xNC9tZXRhLXRvLWN1dC1hbm90aGVyLTEwMDAwLWpvYnMtenVja2VyYmVyZy1zYXlzL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}",0.0,"[[0.976371705532074, 0.020042968913912773, 0.0035853954032063484]]"
"Meta cuts 10,000 jobs amid continued tech industry slowdown as AI race heats up - NPR","Meta cuts 10,000 jobs amid continued tech industry slowdown as AI race heats up  NPR",2023-03-14,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3Lm5wci5vcmcvMjAyMy8wMy8xNC8xMTYzMzI2MTAwL2ZhY2Vib29rLXBhcmVudC1tZXRhLXNsYXNoZXMtMTAtMDAwLWpvYnMtaW4taXRzLXllYXItb2YtZWZmaWNpZW5jedIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.npr.org', 'title': 'NPR'}",0.0,"[[0.9923997521400452, 0.005830623675137758, 0.0017697453731670976]]"
What metaverse? Meta says its single largest investment is now in ‘advancing AI’ - CNN,What metaverse? Meta says its single largest investment is now in ‘advancing AI’  CNN,2023-03-15,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wMy8xNS90ZWNoL21ldGEtYWktaW52ZXN0bWVudC1wcmlvcml0eS9pbmRleC5odG1s0gFDaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMy8wMy8xNS90ZWNoL21ldGEtYWktaW52ZXN0bWVudC1wcmlvcml0eQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",1.0,"[[0.19146475195884705, 0.7784726023674011, 0.030062684789299965]]"
