title,description,published date,url,publisher,sentiment_score,sentiment_probs
Apple Stock Forecast: Could AAPL drop 19% from here? - FXStreet,Apple Stock Forecast: Could AAPL drop 19% from here?  FXStreet,2023-01-31,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmZ4c3RyZWV0LmNvbS9uZXdzL2FwcGxlLXN0b2NrLWZvcmVjYXN0LWNvdWxkLWFhcGwtZHJvcC0xOS1mcm9tLWhlcmUtMjAyMzAxMzExMjQy0gFgaHR0cHM6Ly93d3cuZnhzdHJlZXQuY29tL2FtcC9uZXdzL2FwcGxlLXN0b2NrLWZvcmVjYXN0LWNvdWxkLWFhcGwtZHJvcC0xOS1mcm9tLWhlcmUtMjAyMzAxMzExMjQy?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fxstreet.com', 'title': 'FXStreet'}",0.0,"[[0.9987140893936157, 0.0007017593015916646, 0.0005841543897986412]]"
"META, AAPL, AMZN Predictions: 3 Hot Stocks for Tomorrow - InvestorPlace","META, AAPL, AMZN Predictions: 3 Hot Stocks for Tomorrow  InvestorPlace",2023-02-01,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMy8wMi9tZXRhLWFhcGwtYW16bi1wcmVkaWN0aW9ucy0zLWhvdC1zdG9ja3MtZm9yLXRvbW9ycm93L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",0.0,"[[0.9941098690032959, 0.0015701239462941885, 0.004320038482546806]]"
Apple earnings will be the latest sign the tech industry is coming back to Earth - Yahoo Finance,Apple earnings will be the latest sign the tech industry is coming back to Earth  Yahoo Finance,2023-02-01,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1lYXJuaW5ncy13aWxsLWJlLXRoZS1sYXRlc3Qtc2lnbi10aGUtdGVjaC1pbmR1c3RyeS1pcy1jb21pbmctYmFjay10by1lYXJ0aC0yMDI5Mzk0MjYuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",1.0,"[[0.00015374008216895163, 0.9994885921478271, 0.0003576545568648726]]"
Joe Terranova explains why his ETF dropped Apple - CNBC,Joe Terranova explains why his ETF dropped Apple  CNBC,2023-02-01,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmNuYmMuY29tL3ZpZGVvLzIwMjMvMDIvMDEvam9lLXRlcnJhbm92YS1leHBsYWlucy13aHktaGlzLWV0Zi1kcm9wcGVkLWFwcGxlLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",1.0,"[[0.00040679736412130296, 0.9993482232093811, 0.00024499226128682494]]"
"An Investment of Just $1,000 in Any of These 3 Stocks Could've Made You a Millionaire - The Motley Fool","An Investment of Just $1,000 in Any of These 3 Stocks Could've Made You a Millionaire  The Motley Fool",2023-02-01,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzAyLzAxL2ludmVzdG1lbnQtYW55LW9mLXRoZXNlLXN0b2Nrcy1taWxsaW9uYWlyZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",1.0,"[[9.844729356700554e-05, 0.9980917572975159, 0.0018098002765327692]]"
Apple to pay $2.5 billion to stream Major League Soccer for the next 10 years - MarketWatch,Apple to pay $2.5 billion to stream Major League Soccer for the next 10 years  MarketWatch,2023-02-01,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS9hcHBsZS10by1wYXktMi01LWJpbGxpb24tdG8tc3RyZWFtLW1ham9yLWxlYWd1ZS1zb2NjZXItZm9yLXRoZS1uZXh0LTEwLXllYXJzLTAxNjc1MjgwMTY30gF-aHR0cHM6Ly93d3cubWFya2V0d2F0Y2guY29tL2FtcC9zdG9yeS9hcHBsZS10by1wYXktMi01LWJpbGxpb24tdG8tc3RyZWFtLW1ham9yLWxlYWd1ZS1zb2NjZXItZm9yLXRoZS1uZXh0LTEwLXllYXJzLTAxNjc1MjgwMTY3?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.marketwatch.com', 'title': 'MarketWatch'}",1.0,"[[0.0001433275465387851, 0.9993698000907898, 0.00048683310160413384]]"
Will Slowing Services Growth Hurt Apple's (AAPL) Q1 Earnings? - Yahoo Sport Australia,Will Slowing Services Growth Hurt Apple's (AAPL) Q1 Earnings?  Yahoo Sport Australia,2023-02-01,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vYXUuc3BvcnRzLnlhaG9vLmNvbS9zcG9ydHMvc2xvd2luZy1zZXJ2aWNlcy1ncm93dGgtaHVydC1hcHBsZXMtMTgxNzA2NzU1Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://au.sports.yahoo.com', 'title': 'Yahoo Sport Australia'}",0.0,"[[0.9675186276435852, 0.000320845894748345, 0.03216048702597618]]"
Apple workplace rules violate U.S. labor law - FBC News,Apple workplace rules violate U.S. labor law  FBC News,2023-02-01,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmZiY25ld3MuY29tLmZqL2J1c2luZXNzL2FwcGxlLXdvcmtwbGFjZS1ydWxlcy12aW9sYXRlLXUtcy1sYWJvci1sYXcv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fbcnews.com.fj', 'title': 'FBC News'}",1.0,"[[0.17541353404521942, 0.8215047121047974, 0.0030817799270153046]]"
"Stocks making the biggest moves after hours: Apple, Amazon, Ford and more - CNBC","Stocks making the biggest moves after hours: Apple, Amazon, Ford and more  CNBC",2023-02-02,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDIvMDIvc3RvY2tzLW1ha2luZy1iaWctbW92ZXMtYWZ0ZXItaG91cnMtYWFwbC1hbXpuLWYuaHRtbNIBWGh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIzLzAyLzAyL3N0b2Nrcy1tYWtpbmctYmlnLW1vdmVzLWFmdGVyLWhvdXJzLWFhcGwtYW16bi1mLmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",1.0,"[[6.050661613699049e-05, 0.9997170567512512, 0.0002223659830633551]]"
Apple (AAPL) Q1 2023 Earnings: What to Expect - Nasdaq,Apple (AAPL) Q1 2023 Earnings: What to Expect  Nasdaq,2023-02-02,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYXBwbGUtYWFwbC1xMS0yMDIzLWVhcm5pbmdzLXdoYXQtdG8tZXhwZWN00gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",,
"Alphabet (GOOGL), Amazon (AMZN), Apple (AAPL) Earnings: What to Watch - Bloomberg","Alphabet (GOOGL), Amazon (AMZN), Apple (AAPL) Earnings: What to Watch  Bloomberg",2023-02-02,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIzLTAyLTAyL2FscGhhYmV0LWdvb2dsLWFtYXpvbi1hbXpuLWFwcGxlLWFhcGwtZWFybmluZ3Mtd2hhdC10by13YXRjaNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",1.0,"[[8.233802509494126e-05, 0.9998633861541748, 5.429111115518026e-05]]"
AAPL Earnings: Highlights of Apple’s Q1 2023 financial results - AlphaStreet,AAPL Earnings: Highlights of Apple’s Q1 2023 financial results  AlphaStreet,2023-02-02,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vbmV3cy5hbHBoYXN0cmVldC5jb20vYWFwbC1lYXJuaW5ncy1oaWdobGlnaHRzLW9mLWFwcGxlcy1xMS0yMDIzLWZpbmFuY2lhbC1yZXN1bHRzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.alphastreet.com', 'title': 'AlphaStreet'}",0.0,"[[0.9986488223075867, 0.0004206541634630412, 0.0009305696003139019]]"
Apple (AAPL) Q1 2023 Mac sales fell 28.7% from prior year - Shacknews,Apple (AAPL) Q1 2023 Mac sales fell 28.7% from prior year  Shacknews,2023-02-02,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LnNoYWNrbmV3cy5jb20vYXJ0aWNsZS8xMzM5OTgvYXBwbGUtYWFwbC1xMS0yMDIzLW1hYy1zYWxlcy1mZWxs0gFUaHR0cHM6Ly93d3cuc2hhY2tuZXdzLmNvbS9hcnRpY2xlLzEzMzk5OC9hcHBsZS1hYXBsLXExLTIwMjMtbWFjLXNhbGVzLWZlbGw_YW1waHRtbD0x?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.shacknews.com', 'title': 'Shacknews'}",0.0,"[[0.9985544085502625, 0.0009355668444186449, 0.0005100406124256551]]"
"Apple Sales Shrink as Pandemic Rally Ends for iPhone Maker, Other Tech Giants - The Wall Street Journal","Apple Sales Shrink as Pandemic Rally Ends for iPhone Maker, Other Tech Giants  The Wall Street Journal",2023-02-02,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3Lndzai5jb20vYXJ0aWNsZXMvYXBwbGUtYWFwbC1xMS1lYXJuaW5ncy1yZXBvcnQtMjAyMy0xMTY3NTI4MTg1MdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}",0.0,"[[0.9914315938949585, 0.007346623577177525, 0.0012217096518725157]]"
Apple Live Blog: Real-Time Coverage of 2023 Fiscal Q1 Earnings - TheStreet,Apple Live Blog: Real-Time Coverage of 2023 Fiscal Q1 Earnings  TheStreet,2023-02-02,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtbGl2ZS1ibG9nLXJlYWwtdGltZS1jb3ZlcmFnZS1vZi0yMDIzLWZpc2NhbC1xMS1lYXJuaW5nc9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",1.0,"[[8.699540921952575e-05, 0.9998701810836792, 4.286261901143007e-05]]"
"META, AAPL, AMZN Predictions: 3 Hot Stocks for Tomorrow - InvestorPlace","META, AAPL, AMZN Predictions: 3 Hot Stocks for Tomorrow  InvestorPlace",2023-02-01,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMy8wMi9tZXRhLWFhcGwtYW16bi1wcmVkaWN0aW9ucy0zLWhvdC1zdG9ja3MtZm9yLXRvbW9ycm93L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",0.0,"[[0.9941098690032959, 0.0015701239462941885, 0.004320038482546806]]"
Apple stock on wild ride after earnings - AppleInsider,Apple stock on wild ride after earnings  AppleInsider,2023-02-02,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vYXBwbGVpbnNpZGVyLmNvbS9hcnRpY2xlcy8yMy8wMi8wMi9hYXBsLWhhbW1lcmVkLWR1cmluZy1lYXJuaW5ncy1idXQtcmVjb3ZlcmVkLXdlaXJkbHktYWZ0ZXLSAWlodHRwczovL2FwcGxlaW5zaWRlci5jb20vYXJ0aWNsZXMvMjMvMDIvMDIvYWFwbC1oYW1tZXJlZC1kdXJpbmctZWFybmluZ3MtYnV0LXJlY292ZXJlZC13ZWlyZGx5LWFmdGVyL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://appleinsider.com', 'title': 'AppleInsider'}",0.0,"[[0.8957839012145996, 0.0012982077896595001, 0.10291783511638641]]"
Apple Misses Estimates as iPhone Sales Decline - Investopedia,Apple Misses Estimates as iPhone Sales Decline  Investopedia,2023-02-02,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vYXBwbGUtbWlzc2VzLWVzdGltYXRlcy1hcy1pcGhvbmUtc2FsZXMtZGVjbGluZS03MTA1MDkx0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",0.0,"[[0.9986006617546082, 0.0009505246416665614, 0.0004488359554670751]]"
"Stocks making the biggest moves after hours: Apple, Amazon, Ford and more - CNBC","Stocks making the biggest moves after hours: Apple, Amazon, Ford and more  CNBC",2023-02-02,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDIvMDIvc3RvY2tzLW1ha2luZy1iaWctbW92ZXMtYWZ0ZXItaG91cnMtYWFwbC1hbXpuLWYuaHRtbNIBWGh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIzLzAyLzAyL3N0b2Nrcy1tYWtpbmctYmlnLW1vdmVzLWFmdGVyLWhvdXJzLWFhcGwtYW16bi1mLmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",1.0,"[[6.050661613699049e-05, 0.9997170567512512, 0.0002223659830633551]]"
Apple (AAPL) Q1 2023 Earnings: What to Expect - Nasdaq,Apple (AAPL) Q1 2023 Earnings: What to Expect  Nasdaq,2023-02-02,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYXBwbGUtYWFwbC1xMS0yMDIzLWVhcm5pbmdzLXdoYXQtdG8tZXhwZWN00gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",,
Apple's Dividend: 10 Years Later (NASDAQ:AAPL) - Seeking Alpha,Apple's Dividend: 10 Years Later (NASDAQ:AAPL)  Seeking Alpha,2023-02-03,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQ1NzUwNjItYXBwbGVzLWRpdmlkZW5kLTEwLXllYXJzLWxhdGVy0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://seekingalpha.com', 'title': 'Seeking Alpha'}",1.0,"[[8.879989036358893e-05, 0.9998524188995361, 5.8818717661779374e-05]]"
"Alphabet (GOOGL), Amazon (AMZN), Apple (AAPL) Earnings: What to Watch - Bloomberg","Alphabet (GOOGL), Amazon (AMZN), Apple (AAPL) Earnings: What to Watch  Bloomberg",2023-02-02,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIzLTAyLTAyL2FscGhhYmV0LWdvb2dsLWFtYXpvbi1hbXpuLWFwcGxlLWFhcGwtZWFybmluZ3Mtd2hhdC10by13YXRjaNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",1.0,"[[8.233802509494126e-05, 0.9998633861541748, 5.429111115518026e-05]]"
AAPL Earnings: Highlights of Apple’s Q1 2023 financial results - AlphaStreet,AAPL Earnings: Highlights of Apple’s Q1 2023 financial results  AlphaStreet,2023-02-02,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vbmV3cy5hbHBoYXN0cmVldC5jb20vYWFwbC1lYXJuaW5ncy1oaWdobGlnaHRzLW9mLWFwcGxlcy1xMS0yMDIzLWZpbmFuY2lhbC1yZXN1bHRzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.alphastreet.com', 'title': 'AlphaStreet'}",0.0,"[[0.9986488223075867, 0.0004206541634630412, 0.0009305696003139019]]"
Apple (AAPL) Q1 2023 Mac sales fell 28.7% from prior year - Shacknews,Apple (AAPL) Q1 2023 Mac sales fell 28.7% from prior year  Shacknews,2023-02-02,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LnNoYWNrbmV3cy5jb20vYXJ0aWNsZS8xMzM5OTgvYXBwbGUtYWFwbC1xMS0yMDIzLW1hYy1zYWxlcy1mZWxs0gFUaHR0cHM6Ly93d3cuc2hhY2tuZXdzLmNvbS9hcnRpY2xlLzEzMzk5OC9hcHBsZS1hYXBsLXExLTIwMjMtbWFjLXNhbGVzLWZlbGw_YW1waHRtbD0x?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.shacknews.com', 'title': 'Shacknews'}",0.0,"[[0.9985544085502625, 0.0009355668444186449, 0.0005100406124256551]]"
"Apple Sales Shrink as Pandemic Rally Ends for iPhone Maker, Other Tech Giants - The Wall Street Journal","Apple Sales Shrink as Pandemic Rally Ends for iPhone Maker, Other Tech Giants  The Wall Street Journal",2023-02-02,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3Lndzai5jb20vYXJ0aWNsZXMvYXBwbGUtYWFwbC1xMS1lYXJuaW5ncy1yZXBvcnQtMjAyMy0xMTY3NTI4MTg1MdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}",0.0,"[[0.9914315938949585, 0.007346623577177525, 0.0012217096518725157]]"
Apple Live Blog: Real-Time Coverage of 2023 Fiscal Q1 Earnings - TheStreet,Apple Live Blog: Real-Time Coverage of 2023 Fiscal Q1 Earnings  TheStreet,2023-02-02,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtbGl2ZS1ibG9nLXJlYWwtdGltZS1jb3ZlcmFnZS1vZi0yMDIzLWZpc2NhbC1xMS1lYXJuaW5nc9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",1.0,"[[8.699540921952575e-05, 0.9998701810836792, 4.286261901143007e-05]]"
Apple stock on wild ride after earnings - AppleInsider,Apple stock on wild ride after earnings  AppleInsider,2023-02-02,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vYXBwbGVpbnNpZGVyLmNvbS9hcnRpY2xlcy8yMy8wMi8wMi9hYXBsLWhhbW1lcmVkLWR1cmluZy1lYXJuaW5ncy1idXQtcmVjb3ZlcmVkLXdlaXJkbHktYWZ0ZXLSAWlodHRwczovL2FwcGxlaW5zaWRlci5jb20vYXJ0aWNsZXMvMjMvMDIvMDIvYWFwbC1oYW1tZXJlZC1kdXJpbmctZWFybmluZ3MtYnV0LXJlY292ZXJlZC13ZWlyZGx5LWFmdGVyL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://appleinsider.com', 'title': 'AppleInsider'}",0.0,"[[0.8957839012145996, 0.0012982077896595001, 0.10291783511638641]]"
Apple Misses Estimates as iPhone Sales Decline - Investopedia,Apple Misses Estimates as iPhone Sales Decline  Investopedia,2023-02-02,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vYXBwbGUtbWlzc2VzLWVzdGltYXRlcy1hcy1pcGhvbmUtc2FsZXMtZGVjbGluZS03MTA1MDkx0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",0.0,"[[0.9986006617546082, 0.0009505246416665614, 0.0004488359554670751]]"
Apple Stock: What Analysts Are Saying After Q1 Earnings - TheStreet,Apple Stock: What Analysts Are Saying After Q1 Earnings  TheStreet,2023-02-07,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2std2hhdC1hbmFseXN0cy1hcmUtc2F5aW5nLWFmdGVyLXExLWVhcm5pbmdz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",1.0,"[[0.00010534423199715093, 0.9998306035995483, 6.399970152415335e-05]]"
Apple's Double Earnings Miss Explained - Morningstar,Apple's Double Earnings Miss Explained  Morningstar,2023-02-06,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3Lm1vcm5pbmdzdGFyLmNvLnVrL3VrL25ld3MvMjMxNTU1L2FwcGxlcy1kb3VibGUtZWFybmluZ3MtbWlzcy1leHBsYWluZWQuYXNweNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.morningstar.co.uk', 'title': 'Morningstar'}",0.0,"[[0.9987725615501404, 0.0005073551437817514, 0.0007200693944469094]]"
Apple's Latest iPhones Sell at $100-Plus Discounts in China - Bloomberg,Apple's Latest iPhones Sell at $100-Plus Discounts in China  Bloomberg,2023-02-06,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAyLTA2L2FwcGxlLXMtbGF0ZXN0LWlwaG9uZXMtc2VsbC1hdC1yYXJlLTEwMC1wbHVzLWRpc2NvdW50cy1pbi1jaGluYdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",1.0,"[[5.920057446928695e-05, 0.9998509883880615, 8.982603321783245e-05]]"
Markets Drop for Second-Straight Day on Fed Hike Fears - Investopedia,Markets Drop for Second-Straight Day on Fed Hike Fears  Investopedia,2023-02-06,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vbWFya2V0cy1kcm9wLWZvci1zZWNvbmQtc3RyYWlnaHQtZGF5LW9uLWZlZC1oaWtlLWZlYXJzLTcxMDY0MzXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",0.0,"[[0.9985002279281616, 0.0006749102612957358, 0.0008248506346717477]]"
Apple’s Hardware To Be Affected Due To Lack Of Chief Designer? - Apple (NASDAQ:AAPL) - Benzinga,Apple’s Hardware To Be Affected Due To Lack Of Chief Designer? - Apple (NASDAQ:AAPL)  Benzinga,2023-02-06,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmJlbnppbmdhLmNvbS9uZXdzLzIzLzAyLzMwNzIzNTgwL2FwcGxlLXN0cnVnZ2xlcy10by1maW5kLW5leHQtam9ueS1pdmUtYXMtZnV0dXJlLW9mLWlwaG9uZS1kZXNpZ24taGFuZ3MtaW4tYmFsYW5jZdIBLWh0dHBzOi8vd3d3LmJlbnppbmdhLmNvbS9hbXAvY29udGVudC8zMDcyMzU4MA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.benzinga.com', 'title': 'Benzinga'}",0.0,"[[0.872350811958313, 0.12656819820404053, 0.0010809650411829352]]"
Want To Copy 'Master Trader' Nancy Pelosi's Investments? There's An ETF For That. Here Are The Holdings - Markets Insider,Want To Copy 'Master Trader' Nancy Pelosi's Investments? There's An ETF For That. Here Are The Holdings  Markets Insider,2023-02-07,https://news.google.com/rss/articles/CBMingFodHRwczovL21hcmtldHMuYnVzaW5lc3NpbnNpZGVyLmNvbS9uZXdzL3N0b2Nrcy93YW50LXRvLWNvcHktbWFzdGVyLXRyYWRlci1uYW5jeS1wZWxvc2ktcy1pbnZlc3RtZW50cy10aGVyZS1zLWFuLWV0Zi1mb3ItdGhhdC1oZXJlLWFyZS10aGUtaG9sZGluZ3MtMTAzMjA3NDc2MtIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://markets.businessinsider.com', 'title': 'Markets Insider'}",0.0,"[[0.9695174098014832, 0.028440317139029503, 0.002042201114818454]]"
Apple to hold in-person 'AI summit' event for employees at Steve Jobs Theater - 9to5Mac,Apple to hold in-person 'AI summit' event for employees at Steve Jobs Theater  9to5Mac,2023-02-06,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vOXRvNW1hYy5jb20vMjAyMy8wMi8wNi9hcHBsZS10by1ob2xkLWluLXBlcnNvbi1haS1zdW1taXQtZXZlbnQtZm9yLWVtcGxveWVlcy1hdC1zdGV2ZS1qb2JzLXRoZWF0ZXIv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}",1.0,"[[9.41295365919359e-05, 0.9990069270133972, 0.0008989521884359419]]"
What Is the Fortune 500? - TheStreet,What Is the Fortune 500?  TheStreet,2023-02-07,https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vZGljdGlvbmFyeS9mb3J0dW5lLTUwMNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",1.0,"[[9.858070552581921e-05, 0.9998599290847778, 4.149917731410824e-05]]"
Apple Forecast: My AAPL Stock Price Prediction for 2025 - InvestorPlace,Apple Forecast: My AAPL Stock Price Prediction for 2025  InvestorPlace,2023-02-08,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMy8wMi9hcHBsZS1mb3JlY2FzdC1teS1hYXBsLXN0b2NrLXByaWNlLXByZWRpY3Rpb24tZm9yLTIwMjUv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",2.0,"[[0.0009890446672216058, 0.000533950689714402, 0.998477041721344]]"
Apple vs. Microsoft vs. Amazon: Which Tech Stock Is The Best Value? - TheStreet,Apple vs. Microsoft vs. Amazon: Which Tech Stock Is The Best Value?  TheStreet,2023-02-08,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtdnMtbWljcm9zb2Z0LXZzLWFtYXpvbi13aGljaC10ZWNoLXN0b2NrLWlzLXRoZS1iZXN0LXZhbHVl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",1.0,"[[7.699557318119332e-05, 0.9998407363891602, 8.22342190076597e-05]]"
Apple Stock Versus Microsoft Stock: Which Is the Better Buy Now? - Morningstar,Apple Stock Versus Microsoft Stock: Which Is the Better Buy Now?  Morningstar,2023-02-08,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3Lm1vcm5pbmdzdGFyLmNvbS9zdG9ja3MvYXBwbGUtc3RvY2stdmVyc3VzLW1pY3Jvc29mdC1zdG9jay13aGljaC1pcy1iZXR0ZXItYnV5LW5vd9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.morningstar.com', 'title': 'Morningstar'}",0.0,"[[0.9954975843429565, 0.0007698563858866692, 0.0037326172459870577]]"
Better Buy: Tesla vs. Apple - The Motley Fool,Better Buy: Tesla vs. Apple  The Motley Fool,2023-02-08,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzAyLzA4L2JldHRlci1idXktdGVzbGEtdnMtYXBwbGUv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",2.0,"[[0.00023197484551928937, 9.542015322949737e-05, 0.999672532081604]]"
